# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
2,1,forward,1,32768,34,0,292623,32768,32768,0,0
2,1,forward,1,65535,70,0,584500,65535,65535,0,0
2,1,forward,2,0,0,0,681,0,0,0,0
2,1,forward,2,1,0,0,900,1,1,0,0
2,1,forward,2,63,0,0,1398,63,63,0,0
2,1,forward,2,64,0,0,1399,64,64,0,0
2,1,forward,2,65,0,0,1407,65,65,0,0
2,1,forward,2,255,0,0,3120,255,255,0,0
2,1,forward,2,256,0,0,3125,256,256,0,0
2,1,forward,2,257,2,0,3145,257,257,0,0
2,1,forward,2,4095,4,0,37538,4095,4095,0,0
2,1,forward,2,4096,4,0,37572,4096,4096,0,0
2,1,forward,2,4097,4,0,37562,4097,4097,0,0
2,1,forward,2,32768,36,0,294535,32768,32768,0,0
2,1,forward,2,65535,70,0,588251,65535,65535,0,0
2,1,forward,3,0,0,0,692,0,0,0,0
2,1,forward,3,1,0,0,854,1,1,0,0
2,1,forward,3,63,0,0,1392,63,63,0,0
2,1,forward,3,64,0,0,1402,64,64,0,0
2,1,forward,3,65,0,0,1411,65,65,0,0
2,1,forward,3,255,0,0,3115,255,255,0,0
2,1,forward,3,256,0,0,3131,256,256,0,0
2,1,forward,3,257,0,0,3135,257,257,0,0
2,1,forward,3,4095,4,0,37528,4095,4095,0,0
2,1,forward,3,4096,4,0,37553,4096,4096,0,0
2,1,forward,3,4097,4,0,37563,4097,4097,0,0
2,1,forward,3,32768,36,0,294471,32768,32768,0,0
2,1,forward,3,65535,72,0,588146,65535,65535,0,0
0,0,reverse,3,1,0,0,364,8,8,0,0
0,0,reverse,3,8,0,0,2631,64,64,0,0
0,0,reverse,3,64,0,2,21331,512,512,0,0
0,0,reverse,3,256,0,10,84941,2048,2048,0,0
1,0,reverse,3,1,0,0,386,8,8,0,0
1,0,reverse,3,8,0,2,2655,64,64,0,0
1,0,reverse,3,64,0,4,21224,512,512,0,0
1,0,reverse,3,256,0,12,84945,2048,2048,0,0
2,0,reverse,3,1,0,0,310,8,8,0,0
2,0,reverse,3,8,0,2,2711,64,64,0,0
2,0,reverse,3,64,0,4,21320,512,512,0,0
2,0,reverse,3,256,0,12,84926,2048,2048,0,0
0,1,reverse,3,1,0,0,16,8,8,0,0
0,1,reverse,3,8,0,2,21,64,64,0,0
0,1,reverse,3,64,0,4,156,512,512,0,0
0,1,reverse,3,256,0,12,627,2048,2048,0,0
1,1,reverse,3,1,0,0,4,8,8,0,0
1,1,reverse,3,8,0,0,22,64,64,0,0
1,1,reverse,3,64,0,4,154,512,512,0,0
1,1,reverse,3,256,0,10,583,2048,2048,0,0
2,1,reverse,3,1,0,0,6,8,8,0,0
2,1,reverse,3,8,0,0,20,64,64,0,0
2,1,reverse,3,64,0,2,153,512,512,0,0
2,1,reverse,3,256,0,10,619,2048,2048,0,0
# terminal,status=0,saved=336,recovery=0
