# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,1,forward,3,255,2,0,3126,255,255,0,0
0,1,forward,3,256,2,0,3122,256,256,0,0
0,1,forward,3,257,2,0,3135,257,257,0,0
0,1,forward,3,4095,4,0,37505,4095,4095,0,0
0,1,forward,3,4096,4,0,37546,4096,4096,0,0
0,1,forward,3,4097,4,0,37540,4097,4097,0,0
0,1,forward,3,32768,36,0,294445,32768,32768,0,0
0,1,forward,3,65535,70,2,588112,65535,65535,0,0
1,1,forward,0,0,0,0,681,0,0,0,0
1,1,forward,0,1,0,0,854,1,1,0,0
1,1,forward,0,63,0,0,1385,63,63,0,0
1,1,forward,0,64,0,0,1398,64,64,0,0
1,1,forward,0,65,0,0,1419,65,65,0,0
1,1,forward,0,255,0,0,3115,255,255,0,0
1,1,forward,0,256,2,0,3121,256,256,0,0
1,1,forward,0,257,0,0,3135,257,257,0,0
1,1,forward,0,4095,6,0,37538,4095,4095,0,0
1,1,forward,0,4096,4,0,37568,4096,4096,0,0
1,1,forward,0,4097,4,0,37548,4097,4097,0,0
1,1,forward,0,32768,36,0,294536,32768,32768,0,0
1,1,forward,0,65535,70,0,588239,65535,65535,0,0
1,1,forward,1,0,0,0,672,0,0,0,0
1,1,forward,1,1,0,0,853,1,1,0,0
1,1,forward,1,63,0,0,1386,63,63,0,0
1,1,forward,1,64,0,0,1405,64,64,0,0
1,1,forward,1,65,0,0,1412,65,65,0,0
1,1,forward,1,255,0,0,3105,255,255,0,0
1,1,forward,1,256,2,0,3114,256,256,0,0
1,1,forward,1,257,0,0,3106,257,257,0,0
1,1,forward,1,4095,4,0,37301,4095,4095,0,0
1,1,forward,1,4096,4,0,37306,4096,4096,0,0
1,1,forward,1,4097,4,0,37329,4097,4097,0,0
1,1,forward,1,32768,34,0,292632,32768,32768,0,0
1,1,forward,1,65535,70,0,584437,65535,65535,0,0
1,1,forward,2,0,0,0,716,0,0,0,0
1,1,forward,2,1,0,0,854,1,1,0,0
1,1,forward,2,63,0,0,1385,63,63,0,0
1,1,forward,2,64,0,0,1452,64,64,0,0
1,1,forward,2,65,0,0,1400,65,65,0,0
1,1,forward,2,255,0,0,3103,255,255,0,0
1,1,forward,2,256,2,0,3125,256,256,0,0
1,1,forward,2,257,0,0,3118,257,257,0,0
1,1,forward,2,4095,4,0,37521,4095,4095,0,0
1,1,forward,2,4096,6,0,37570,4096,4096,0,0
1,1,forward,2,4097,4,0,37550,4097,4097,0,0
1,1,forward,2,32768,34,0,294564,32768,32768,0,0
1,1,forward,2,65535,70,2,588305,65535,65535,0,0
1,1,forward,3,0,0,0,681,0,0,0,0
1,1,forward,3,1,0,0,861,1,1,0,0
1,1,forward,3,63,0,0,1384,63,63,0,0
1,1,forward,3,64,0,0,1397,64,64,0,0
1,1,forward,3,65,0,0,1402,65,65,0,0
1,1,forward,3,255,0,0,3104,255,255,0,0
1,1,forward,3,256,0,0,3120,256,256,0,0
1,1,forward,3,257,0,0,3127,257,257,0,0
1,1,forward,3,4095,6,0,37517,4095,4095,0,0
1,1,forward,3,4096,4,2,37535,4096,4096,0,0
1,1,forward,3,4097,4,0,37547,4097,4097,0,0
1,1,forward,3,32768,34,0,294472,32768,32768,0,0
1,1,forward,3,65535,72,0,588153,65535,65535,0,0
2,1,forward,0,0,0,0,682,0,0,0,0
2,1,forward,0,1,0,0,852,1,1,0,0
2,1,forward,0,63,0,0,1388,63,63,0,0
2,1,forward,0,64,0,0,1394,64,64,0,0
2,1,forward,0,65,0,0,1397,65,65,0,0
2,1,forward,0,255,0,0,3108,255,255,0,0
2,1,forward,0,256,0,0,3117,256,256,0,0
2,1,forward,0,257,0,0,3122,257,257,0,0
2,1,forward,0,4095,4,0,37522,4095,4095,0,0
2,1,forward,0,4096,4,0,37576,4096,4096,0,0
2,1,forward,0,4097,4,0,37556,4097,4097,0,0
2,1,forward,0,32768,36,0,294570,32768,32768,0,0
2,1,forward,0,65535,70,0,588257,65535,65535,0,0
2,1,forward,1,0,0,0,683,0,0,0,0
2,1,forward,1,1,0,0,856,1,1,0,0
2,1,forward,1,63,2,0,1396,63,63,0,0
2,1,forward,1,64,0,0,1420,64,64,0,0
2,1,forward,1,65,2,0,1415,65,65,0,0
2,1,forward,1,255,0,0,3093,255,255,0,0
2,1,forward,1,256,0,0,3104,256,256,0,0
2,1,forward,1,257,0,0,3123,257,257,0,0
2,1,forward,1,4095,4,0,37287,4095,4095,0,0
2,1,forward,1,4096,4,0,37307,4096,4096,0,0
2,1,forward,1,4097,4,0,37319,4097,4097,0,0
2,1,forward,1,32768,34,0,292671,32768,32768,0,0
2,1,forward,1,65535,70,0,584434,65535,65535,0,0
2,1,forward,2,0,0,0,681,0,0,0,0
2,1,forward,2,1,0,0,865,1,1,0,0
2,1,forward,2,63,0,0,1389,63,63,0,0
2,1,forward,2,64,2,0,1395,64,64,0,0
2,1,forward,2,65,0,0,1410,65,65,0,0
2,1,forward,2,255,0,0,3104,255,255,0,0
2,1,forward,2,256,0,0,3121,256,256,0,0
2,1,forward,2,257,0,0,3124,257,257,0,0
2,1,forward,2,4095,4,0,37542,4095,4095,0,0
2,1,forward,2,4096,4,0,37556,4096,4096,0,0
2,1,forward,2,4097,4,0,37578,4097,4097,0,0
2,1,forward,2,32768,34,2,294528,32768,32768,0,0
2,1,forward,2,65535,72,0,588299,65535,65535,0,0
2,1,forward,3,0,0,0,694,0,0,0,0
2,1,forward,3,1,0,0,884,1,1,0,0
2,1,forward,3,63,0,0,1386,63,63,0,0
2,1,forward,3,64,0,0,1419,64,64,0,0
2,1,forward,3,65,0,0,1435,65,65,0,0
2,1,forward,3,255,2,0,3123,255,255,0,0
2,1,forward,3,256,0,0,3136,256,256,0,0
2,1,forward,3,257,2,0,3134,257,257,0,0
2,1,forward,3,4095,4,0,37514,4095,4095,0,0
2,1,forward,3,4096,4,0,37533,4096,4096,0,0
2,1,forward,3,4097,4,0,37540,4097,4097,0,0
2,1,forward,3,32768,34,2,294453,32768,32768,0,0
2,1,forward,3,65535,70,2,588205,65535,65535,0,0
0,0,reverse,3,1,0,0,393,8,8,0,0
0,0,reverse,3,8,0,2,2619,64,64,0,0
0,0,reverse,3,64,0,4,21203,512,512,0,0
0,0,reverse,3,256,0,10,84992,2048,2048,0,0
1,0,reverse,3,1,0,0,324,8,8,0,0
1,0,reverse,3,8,0,0,2695,64,64,0,0
1,0,reverse,3,64,0,2,21285,512,512,0,0
1,0,reverse,3,256,0,10,84962,2048,2048,0,0
2,0,reverse,3,1,0,0,312,8,8,0,0
2,0,reverse,3,8,0,2,2635,64,64,0,0
2,0,reverse,3,64,0,4,21212,512,512,0,0
2,0,reverse,3,256,0,10,84969,2048,2048,0,0
0,1,reverse,3,1,0,0,18,8,8,0,0
0,1,reverse,3,8,0,0,23,64,64,0,0
0,1,reverse,3,64,0,2,154,512,512,0,0
0,1,reverse,3,256,0,10,619,2048,2048,0,0
1,1,reverse,3,1,0,0,8,8,8,0,0
1,1,reverse,3,8,0,0,23,64,64,0,0
1,1,reverse,3,64,0,2,155,512,512,0,0
1,1,reverse,3,256,0,12,607,2048,2048,0,0
2,1,reverse,3,1,0,2,4,8,8,0,0
2,1,reverse,3,8,0,0,20,64,64,0,0
2,1,reverse,3,64,0,2,153,512,512,0,0
2,1,reverse,3,256,0,10,629,2048,2048,0,0
# terminal,status=0,saved=336,recovery=0
